Date,Close,Changes,ChangesRatio,Open,High,Low,Volume,Amount,Marcap
2011/08/03,"2,066.26",-55.01,-2.59,"2,079.19","2,080.76","2,056.53","434,482","8,044,964,001,674","1,166,087,622,940,750"
2011/08/04,"2,018.47",-47.79,-2.31,"2,067.17","2,071.03","2,015.23","356,391","7,657,733,958,548","1,139,294,680,406,260"
2011/08/05,"1,943.75",-74.72,-3.7,"1,937.17","1,966.73","1,920.67","480,968","10,397,344,165,276","1,097,159,529,805,766"
2011/08/08,"1,869.45",-74.3,-3.82,"1,916.57","1,939.92","1,800.00","571,105","10,810,134,766,739","1,055,252,387,213,728"
2011/08/09,"1,801.35",-68.1,-3.64,"1,807.88","1,828.63","1,684.68","684,991","13,504,985,141,188","1,016,755,821,909,229"
2011/08/10,"1,806.24",4.89,0.27,"1,877.40","1,877.40","1,802.29","486,308","11,197,248,208,414","1,019,901,953,281,582"
2011/08/11,"1,817.44",11.2,0.62,"1,733.92","1,832.48","1,733.92","438,895","8,888,935,987,548","1,026,226,215,331,487"
2011/08/12,"1,793.31",-24.13,-1.33,"1,844.13","1,847.12","1,788.97","468,854","8,993,164,927,069","1,012,639,817,530,761"
2011/08/16,"1,879.87",86.56,4.83,"1,850.53","1,879.87","1,848.82","423,450","7,092,012,523,416","1,061,488,080,950,874"
2011/08/17,"1,892.67",12.8,0.68,"1,868.85","1,906.61","1,868.60","430,980","6,368,750,951,279","1,068,514,034,597,497"
2011/08/18,"1,860.58",-32.09,-1.7,"1,891.82","1,894.94","1,833.34","503,354","8,460,598,629,562","1,050,327,509,750,049"
2011/08/19,"1,744.88",-115.7,-6.22,"1,789.78","1,797.18","1,744.86","503,835","9,509,813,414,455","985,507,692,032,299"
2011/08/22,"1,710.70",-34.18,-1.96,"1,756.59","1,763.64","1,704.54","420,268","7,281,790,024,174","966,478,199,489,590"
2011/08/23,"1,776.68",65.98,3.86,"1,735.23","1,781.92","1,719.97","428,457","8,096,575,728,393","1,003,576,643,095,715"
2011/08/24,"1,754.78",-21.9,-1.23,"1,788.39","1,799.11","1,744.07","412,561","7,759,920,367,039","991,373,084,483,244"
2011/08/25,"1,764.58",9.8,0.56,"1,791.08","1,803.77","1,762.79","398,182","6,039,178,238,511","997,486,129,549,175"
2011/08/26,"1,778.95",14.37,0.81,"1,754.39","1,782.90","1,754.39","310,994","4,950,928,450,980","1,005,706,803,957,461"
2011/08/29,"1,829.50",50.55,2.84,"1,807.60","1,836.66","1,787.29","339,096","6,499,781,569,306","1,033,964,422,053,781"
2011/08/30,"1,843.82",14.32,0.78,"1,853.77","1,863.51","1,835.65","493,171","6,518,538,369,478","1,042,182,129,010,056"
2011/08/31,"1,880.11",36.29,1.97,"1,846.89","1,880.11","1,837.82","410,350","6,548,722,882,127","1,062,663,270,972,427"
2011/09/01,"1,880.70",0.59,0.03,"1,887.21","1,928.40","1,877.40","500,400","8,722,077,469,917","1,063,398,228,923,206"
2011/09/02,"1,867.75",-12.95,-0.69,"1,872.62","1,890.86","1,853.70","442,558","5,529,121,334,832","1,056,107,321,961,064"
2011/09/05,"1,785.83",-81.92,-4.39,"1,829.30","1,829.75","1,785.82","414,041","5,902,507,115,616","1,009,866,663,213,398"
2011/09/06,"1,766.71",-19.12,-1.07,"1,752.98","1,790.47","1,744.03","505,301","6,592,714,635,008","999,276,615,659,000"
2011/09/07,"1,833.46",66.75,3.78,"1,811.60","1,833.54","1,798.79","417,889","6,157,973,882,347","1,037,168,512,645,889"
2011/09/08,"1,846.64",13.18,0.72,"1,858.05","1,858.05","1,826.44","416,661","7,019,833,772,505","1,044,647,818,973,116"
2011/09/09,"1,812.93",-33.71,-1.83,"1,817.10","1,847.05","1,812.90","331,919","5,523,272,680,646","1,026,016,145,353,746"
2011/09/14,"1,749.16",-63.77,-3.52,"1,804.09","1,807.47","1,743.78","339,699","5,872,974,377,240","989,823,118,738,316"
2011/09/15,"1,774.08",24.92,1.42,"1,797.18","1,806.63","1,742.91","392,101","6,322,419,245,898","1,004,011,695,490,498"
2011/09/16,"1,840.10",66.02,3.72,"1,819.45","1,844.52","1,807.62","430,066","7,639,828,910,157","1,040,674,112,235,834"
2011/09/19,"1,820.94",-19.16,-1.04,"1,818.90","1,839.82","1,813.10","335,585","4,986,032,137,521","1,029,879,833,637,382"
2011/09/20,"1,837.97",17.03,0.94,"1,819.84","1,840.73","1,793.75","321,238","5,538,383,501,382","1,039,651,561,297,621"
2011/09/21,"1,854.28",16.31,0.89,"1,842.17","1,869.77","1,831.95","297,584","5,971,825,693,521","1,048,762,887,853,514"
2011/09/22,"1,800.55",-53.73,-2.9,"1,807.24","1,819.81","1,785.69","295,390","5,783,801,743,831","1,018,418,633,385,548"
2011/09/23,"1,697.44",-103.11,-5.73,"1,736.38","1,743.49","1,697.39","411,837","7,565,050,818,838","960,324,772,600,373"
2011/09/26,"1,652.71",-44.73,-2.64,"1,720.50","1,721.03","1,644.11","424,262","7,371,959,260,090","935,382,490,894,693"
2011/09/27,"1,735.71",83.0,5.02,"1,704.25","1,735.71","1,695.05","339,822","6,226,370,633,927","982,219,222,074,078"
2011/09/28,"1,723.09",-12.62,-0.73,"1,751.04","1,762.67","1,723.08","344,432","6,360,415,932,878","975,890,588,993,288"
2011/09/29,"1,769.29",46.2,2.68,"1,713.10","1,769.75","1,706.90","373,919","6,682,576,302,785","1,001,668,484,093,722"
2011/09/30,"1,769.65",0.36,0.02,"1,759.52","1,774.29","1,742.89","354,163","6,551,421,029,062","1,001,920,299,978,880"
2011/10/04,"1,706.19",-63.46,-3.59,"1,683.94","1,706.45","1,658.06","301,541","6,753,150,063,977","966,819,366,075,596"
2011/10/05,"1,666.52",-39.67,-2.33,"1,718.52","1,718.52","1,659.31","336,296","7,676,992,618,202","944,762,964,745,885"
2011/10/06,"1,710.32",43.8,2.63,"1,714.84","1,733.70","1,707.77","352,625","7,868,460,787,752","969,364,909,587,466"
2011/10/07,"1,759.77",49.45,2.89,"1,751.55","1,765.43","1,747.42","334,732","7,563,470,779,830","996,728,119,920,300"
2011/10/10,"1,766.44",6.67,0.38,"1,763.30","1,783.37","1,761.68","274,639","5,033,065,604,134","1,000,538,722,509,703"
2011/10/11,"1,795.02",28.58,1.62,"1,810.36","1,811.14","1,792.78","399,985","7,153,221,985,161","1,016,518,313,445,757"
2011/10/12,"1,809.50",14.48,0.81,"1,789.65","1,810.51","1,778.97","355,347","5,831,021,927,803","1,024,751,944,647,043"
2011/10/13,"1,823.10",13.6,0.75,"1,831.95","1,837.49","1,823.10","431,553","6,649,712,486,716","1,032,594,260,810,942"
2011/10/14,"1,835.40",12.3,0.67,"1,816.19","1,839.19","1,803.42","349,010","5,079,714,709,448","1,039,982,588,157,610"
2011/10/17,"1,865.18",29.78,1.62,"1,855.72","1,865.18","1,845.43","367,735","5,922,686,452,442","1,056,485,745,555,266"
2011/10/18,"1,838.90",-26.28,-1.41,"1,826.44","1,845.18","1,822.91","323,455","6,386,362,111,116","1,041,799,232,263,127"
2011/10/19,"1,855.92",17.02,0.93,"1,851.84","1,855.93","1,834.38","340,011","5,768,906,239,844","1,051,276,589,258,972"
2011/10/20,"1,805.09",-50.83,-2.74,"1,857.46","1,870.50","1,804.11","349,123","6,797,451,251,600","1,022,960,860,736,345"
2011/10/21,"1,838.38",33.29,1.84,"1,831.89","1,843.51","1,809.42","355,182","6,463,620,031,512","1,041,700,141,361,942"
2011/10/24,"1,898.32",59.94,3.26,"1,858.26","1,898.32","1,858.23","373,903","6,775,212,993,226","1,075,216,922,470,850"
2011/10/25,"1,888.65",-9.67,-0.51,"1,900.99","1,905.78","1,883.68","354,772","6,098,845,400,585","1,069,855,936,042,957"
2011/10/26,"1,894.31",5.66,0.3,"1,871.69","1,896.02","1,864.99","384,786","5,622,895,439,939","1,072,704,627,386,664"
2011/10/27,"1,922.04",27.73,1.46,"1,906.16","1,923.98","1,891.23","418,276","8,066,122,488,440","1,088,058,941,825,149"
2011/10/28,"1,929.48",7.44,0.39,"1,961.09","1,963.74","1,920.81","508,760","10,124,481,085,664","1,092,618,579,156,761"
2011/10/31,"1,909.03",-20.45,-1.06,"1,922.31","1,941.32","1,902.04","393,703","6,433,179,058,288","1,081,785,631,921,803"
2011/11/01,"1,909.63",0.6,0.03,"1,891.22","1,925.08","1,891.22","353,626","6,285,356,659,876","1,082,696,792,194,846"
2011/11/02,"1,898.01",-11.62,-0.61,"1,870.51","1,899.35","1,859.83","389,594","6,758,007,480,716","1,076,004,508,168,446"
2011/11/03,"1,869.96",-28.05,-1.48,"1,895.14","1,895.14","1,863.57","436,425","6,300,666,484,764","1,060,087,085,932,921"
2011/11/04,"1,928.41",58.45,3.13,"1,911.56","1,929.01","1,906.33","466,597","7,161,492,832,883","1,093,102,063,932,490"
2011/11/07,"1,919.10",-9.31,-0.48,"1,932.95","1,932.95","1,915.38","349,699","5,278,007,917,739","1,087,907,918,560,160"
2011/11/08,"1,903.14",-15.96,-0.83,"1,927.89","1,928.07","1,900.09","403,211","5,230,860,784,610","1,078,796,430,136,210"
2011/11/09,"1,907.53",4.39,0.23,"1,925.86","1,929.65","1,897.47","434,624","6,195,596,205,672","1,081,658,625,226,246"
2011/11/10,"1,813.25",-94.28,-4.94,"1,860.96","1,862.27","1,813.25","401,930","7,902,941,827,618","1,028,617,420,978,115"
2011/11/11,"1,863.45",50.2,2.77,"1,840.98","1,863.46","1,823.87","296,907","5,279,685,414,204","1,057,051,588,281,179"
2011/11/14,"1,902.81",39.36,2.11,"1,889.33","1,907.62","1,889.33","327,269","5,267,981,920,484","1,078,853,547,713,351"
2011/11/15,"1,886.12",-16.69,-0.88,"1,888.67","1,900.58","1,878.42","361,434","4,846,932,875,279","1,069,085,555,629,859"
2011/11/16,"1,856.07",-30.05,-1.59,"1,898.14","1,911.33","1,853.13","407,755","5,676,397,493,024","1,054,071,562,376,146"
2011/11/17,"1,876.67",20.6,1.11,"1,862.87","1,876.88","1,835.73","353,144","4,760,666,130,638","1,065,288,045,044,315"
2011/11/18,"1,839.17",-37.5,-2.0,"1,839.63","1,850.04","1,832.17","337,050","4,814,558,030,854","1,043,648,092,913,782"
2011/11/21,"1,820.03",-19.14,-1.04,"1,833.90","1,833.90","1,811.69","299,737","4,018,003,820,066","1,032,780,883,164,864"
2011/11/22,"1,826.28",6.25,0.34,"1,798.41","1,830.84","1,797.93","271,102","3,945,923,524,593","1,036,523,833,760,590"
2011/11/23,"1,783.10",-43.18,-2.36,"1,820.86","1,820.86","1,780.24","411,239","4,665,456,206,177","1,011,727,032,249,636"
2011/11/24,"1,795.06",11.96,0.67,"1,775.82","1,800.01","1,769.43","280,370","4,194,978,749,214","1,019,300,746,190,554"
2011/11/25,"1,776.40",-18.66,-1.04,"1,780.06","1,790.81","1,766.73","306,414","4,311,347,530,544","1,008,677,118,721,996"
2011/11/28,"1,815.28",38.88,2.19,"1,804.80","1,816.65","1,795.39","277,682","4,304,403,679,806","1,030,593,863,719,237"
2011/11/29,"1,856.52",41.24,2.27,"1,828.30","1,856.76","1,823.93","329,522","6,336,966,864,056","1,054,313,764,749,358"
2011/11/30,"1,847.51",-9.01,-0.49,"1,847.17","1,858.10","1,838.70","334,553","6,502,651,806,105","1,049,141,144,633,821"
2011/12/01,"1,916.18",68.67,3.72,"1,911.50","1,926.33","1,908.33","500,455","9,338,548,747,946","1,087,816,203,124,608"
2011/12/02,"1,916.04",-0.14,-0.01,"1,914.41","1,920.64","1,905.69","389,330","5,824,235,236,162","1,087,837,646,225,237"
2011/12/05,"1,922.90",6.86,0.36,"1,928.46","1,929.18","1,911.61","330,236","4,166,260,608,713","1,091,784,693,359,908"
2011/12/06,"1,902.82",-20.08,-1.04,"1,914.49","1,920.70","1,892.01","383,430","4,644,042,421,593","1,080,409,632,006,138"
2011/12/07,"1,919.42",16.6,0.87,"1,914.50","1,921.52","1,904.52","402,804","5,806,816,768,250","1,090,515,429,794,664"
2011/12/08,"1,912.39",-7.03,-0.37,"1,911.07","1,925.56","1,898.34","426,922","6,004,378,366,748","1,087,887,776,122,860"
2011/12/09,"1,874.75",-37.64,-1.97,"1,883.86","1,894.59","1,872.67","372,814","5,132,355,324,756","1,066,565,197,678,106"
2011/12/12,"1,899.76",25.01,1.33,"1,902.75","1,903.19","1,890.18","409,625","5,365,877,803,394","1,080,713,925,275,917"
2011/12/13,"1,864.06",-35.7,-1.88,"1,877.40","1,880.40","1,863.77","450,083","5,271,931,131,496","1,060,252,724,306,544"
2011/12/14,"1,857.75",-6.31,-0.34,"1,852.20","1,864.79","1,851.89","401,927","4,410,181,662,488","1,056,355,324,509,564"
2011/12/15,"1,819.11",-38.64,-2.08,"1,834.82","1,840.94","1,817.61","409,620","5,391,436,141,770","1,034,636,031,440,201"
2011/12/16,"1,839.96",20.85,1.15,"1,827.83","1,842.94","1,823.68","489,950","4,377,713,723,319","1,046,533,510,779,901"
2011/12/19,"1,776.93",-63.03,-3.43,"1,829.49","1,829.49","1,750.60","684,314","6,683,263,685,797","1,010,870,032,939,829"
2011/12/20,"1,793.06",16.13,0.91,"1,791.62","1,797.59","1,780.10","389,772","3,992,722,766,353","1,019,982,858,928,115"
2011/12/21,"1,848.41",55.35,3.09,"1,837.99","1,850.67","1,831.26","516,913","5,239,156,060,852","1,051,439,058,739,845"
2011/12/22,"1,847.49",-0.92,-0.05,"1,841.23","1,847.49","1,835.91","406,415","3,136,029,053,087","1,051,156,173,054,037"
2011/12/23,"1,867.22",19.73,1.07,"1,861.07","1,872.31","1,859.40","466,332","4,322,574,247,043","1,064,015,237,393,786"
2011/12/26,"1,856.70",-10.52,-0.56,"1,873.07","1,873.79","1,851.99","434,745","3,038,601,664,459","1,059,014,215,094,432"
2011/12/27,"1,842.02",-14.68,-0.79,"1,856.78","1,864.71","1,813.48","529,919","4,359,041,247,192","1,050,888,614,000,329"
2011/12/28,"1,825.12",-16.9,-0.92,"1,833.26","1,833.26","1,817.97","378,657","3,305,494,285,440","1,041,003,535,927,568"
2011/12/29,"1,825.74",0.62,0.03,"1,815.63","1,835.19","1,806.88","344,646","3,632,134,443,337","1,041,999,162,203,131"
2012/01/02,"1,826.37",0.63,0.03,"1,831.69","1,837.81","1,814.55","323,359","3,304,263,991,445","1,042,325,072,732,398"
2012/01/03,"1,875.41",49.04,2.69,"1,846.56","1,875.41","1,846.56","443,474","4,831,853,886,344","1,070,059,481,359,981"
2012/01/04,"1,866.22",-9.19,-0.49,"1,883.48","1,884.69","1,866.22","494,500","4,714,359,793,533","1,064,738,869,593,287"
2012/01/05,"1,863.74",-2.48,-0.13,"1,869.42","1,875.97","1,860.57","533,768","4,856,718,032,241","1,063,280,532,248,660"
2012/01/06,"1,843.14",-20.6,-1.11,"1,867.12","1,867.12","1,824.29","472,681","4,424,490,809,986","1,051,727,698,040,334"
2012/01/09,"1,826.49",-16.65,-0.9,"1,832.04","1,832.04","1,810.48","395,512","4,237,521,719,393","1,043,623,187,797,251"
2012/01/10,"1,853.22",26.73,1.46,"1,841.13","1,859.55","1,840.47","388,644","4,927,969,128,655","1,058,727,535,210,669"
2012/01/11,"1,845.55",-7.67,-0.41,"1,857.54","1,857.82","1,843.12","447,956","4,862,020,937,134","1,054,656,344,338,475"
2012/01/12,"1,864.57",19.02,1.03,"1,853.10","1,864.57","1,837.96","476,341","5,407,363,395,969","1,065,104,857,494,128"
2012/01/13,"1,875.68",11.11,0.6,"1,865.72","1,881.84","1,861.53","475,033","5,955,531,020,334","1,071,501,487,578,073"
2012/01/16,"1,859.27",-16.41,-0.87,"1,860.77","1,863.32","1,843.86","391,916","3,938,144,875,535","1,062,045,079,248,997"
2012/01/17,"1,892.74",33.47,1.8,"1,878.16","1,892.76","1,878.16","431,988","6,003,928,472,226","1,081,010,124,358,653"
2012/01/18,"1,892.39",-0.35,-0.02,"1,891.17","1,898.70","1,884.33","428,003","6,069,244,238,729","1,081,149,677,941,217"
2012/01/19,"1,914.97",22.58,1.19,"1,912.43","1,914.98","1,902.02","374,372","6,480,555,067,620","1,094,332,649,646,834"
2012/01/20,"1,949.89",34.92,1.82,"1,922.13","1,952.09","1,922.13","404,777","7,359,091,638,101","1,114,258,767,858,933"
2012/01/25,"1,952.23",2.34,0.12,"1,947.74","1,973.35","1,945.14","375,933","6,168,945,961,496","1,115,552,157,679,880"
2012/01/26,"1,957.18",4.95,0.25,"1,959.19","1,962.71","1,949.51","408,022","5,549,397,988,804","1,117,841,826,881,208"
2012/01/27,"1,964.83",7.65,0.39,"1,960.70","1,966.20","1,949.46","448,919","6,147,985,673,484","1,122,208,776,886,486"
2012/01/30,"1,940.55",-24.28,-1.24,"1,956.63","1,961.60","1,936.14","411,696","6,395,979,769,472","1,108,364,922,218,669"
2012/01/31,"1,955.79",15.24,0.79,"1,943.25","1,960.44","1,936.68","469,194","6,707,348,017,250","1,117,151,541,594,537"
2012/02/01,"1,959.24",3.45,0.18,"1,948.57","1,969.80","1,947.46","501,062","7,156,314,771,112","1,119,009,871,218,933"
2012/02/02,"1,984.30",25.06,1.28,"1,982.23","1,993.88","1,977.32","641,047","8,775,974,509,872","1,133,236,175,635,900"
2012/02/03,"1,972.34",-11.96,-0.6,"1,982.24","1,982.62","1,961.95","535,879","7,522,073,532,863","1,126,229,234,592,018"
2012/02/06,"1,973.13",0.79,0.04,"1,994.21","1,996.05","1,964.77","523,217","7,292,492,482,212","1,126,834,106,186,190"
2012/02/07,"1,981.59",8.46,0.43,"1,976.77","1,983.82","1,971.33","539,408","6,581,705,059,981","1,131,812,829,761,802"
2012/02/08,"2,003.73",22.14,1.12,"1,985.21","2,003.73","1,982.99","587,909","7,495,413,978,141","1,144,240,174,195,926"
2012/02/09,"2,014.62",10.89,0.54,"1,998.20","2,014.62","1,978.51","557,636","7,982,308,456,606","1,150,304,988,135,925"
2012/02/10,"1,993.71",-20.91,-1.04,"2,010.04","2,011.52","1,986.96","696,742","7,615,142,182,230","1,138,181,427,705,578"
2012/02/13,"2,005.74",12.03,0.6,"2,000.66","2,010.66","1,991.28","452,787","5,757,136,998,713","1,145,155,871,503,084"
2012/02/14,"2,002.64",-3.1,-0.15,"1,999.53","2,008.65","1,995.60","515,881","6,677,663,857,959","1,143,629,953,353,304"
2012/02/15,"2,025.32",22.68,1.13,"2,012.00","2,026.75","2,009.68","681,465","7,694,193,349,397","1,156,737,378,371,983"
2012/02/16,"1,997.45",-27.87,-1.38,"2,005.37","2,012.44","1,995.99","696,686","6,857,741,074,458","1,141,138,846,429,244"
2012/02/17,"2,023.47",26.02,1.3,"2,025.56","2,031.40","2,019.79","731,090","7,480,494,113,438","1,156,075,606,110,076"
2012/02/20,"2,024.90",1.43,0.07,"2,041.51","2,047.43","2,024.59","733,915","6,249,373,170,519","1,156,912,787,099,364"
2012/02/21,"2,024.24",-0.66,-0.03,"2,022.05","2,030.46","2,007.46","709,018","5,622,724,877,379","1,156,557,672,111,893"
2012/02/22,"2,028.65",4.41,0.22,"2,018.07","2,028.93","2,015.30","883,739","6,211,737,112,479","1,158,991,311,274,658"
2012/02/23,"2,007.80",-20.85,-1.03,"2,016.46","2,016.46","2,001.25","690,116","6,379,230,677,407","1,150,128,510,548,740"
2012/02/24,"2,019.89",12.09,0.6,"2,010.60","2,019.90","1,998.39","717,914","5,712,026,222,608","1,157,117,869,751,858"
2012/02/27,"1,991.16",-28.73,-1.42,"2,013.61","2,013.69","1,987.74","636,010","5,581,133,454,895","1,140,967,727,087,272"
2012/02/28,"2,003.69",12.53,0.63,"1,995.93","2,006.26","1,992.66","607,928","6,354,432,841,593","1,148,095,229,333,462"
2012/02/29,"2,030.25",26.56,1.33,"2,015.38","2,033.63","2,015.38","562,640","6,814,214,117,925","1,163,380,789,794,068"
2012/03/02,"2,034.63",4.38,0.22,"2,041.52","2,046.82","2,033.50","483,187","5,842,717,278,009","1,165,946,320,304,441"
2012/03/05,"2,016.06",-18.57,-0.91,"2,028.97","2,030.57","2,011.50","548,009","5,127,361,304,373","1,155,198,110,419,268"
2012/03/06,"2,000.36",-15.7,-0.78,"2,019.28","2,023.83","1,988.86","554,733","5,298,150,324,083","1,146,426,068,298,684"
2012/03/07,"1,982.15",-18.21,-0.91,"1,968.72","1,987.97","1,966.69","511,288","4,976,380,716,440","1,136,045,079,156,638"
2012/03/08,"2,000.76",18.61,0.94,"1,989.30","2,004.72","1,978.79","456,093","6,381,063,703,287","1,147,029,155,292,843"
2012/03/09,"2,018.30",17.54,0.88,"2,017.67","2,022.95","2,001.67","416,398","5,404,975,189,373","1,157,242,883,298,216"
2012/03/12,"2,002.50",-15.8,-0.78,"2,018.73","2,019.14","2,001.50","375,480","4,812,518,310,929","1,148,208,381,361,887"
2012/03/13,"2,025.04",22.54,1.13,"2,012.91","2,028.98","2,012.91","448,922","5,657,247,428,153","1,161,650,377,796,280"
2012/03/14,"2,045.08",20.04,0.99,"2,050.50","2,057.28","2,045.08","541,113","6,427,318,476,006","1,173,323,539,067,463"
2012/03/15,"2,043.76",-1.32,-0.06,"2,044.01","2,050.48","2,038.60","476,105","6,006,291,941,028","1,172,998,457,235,553"
2012/03/16,"2,034.44",-9.32,-0.46,"2,054.63","2,054.99","2,034.21","464,242","5,913,260,004,996","1,168,105,340,742,937"
2012/03/19,"2,047.00",12.56,0.62,"2,040.07","2,050.87","2,036.35","555,801","4,976,575,819,394","1,175,510,788,503,343"
2012/03/20,"2,042.15",-4.85,-0.24,"2,046.38","2,055.34","2,035.26","540,337","5,404,193,295,230","1,172,815,782,807,363"
2012/03/21,"2,027.23",-14.92,-0.73,"2,031.58","2,039.80","2,022.97","517,067","5,174,203,740,424","1,164,159,170,380,588"
2012/03/22,"2,026.12",-1.11,-0.05,"2,026.75","2,031.42","2,017.93","541,726","5,301,426,308,079","1,164,051,273,279,990"
2012/03/23,"2,026.83",0.71,0.04,"2,015.07","2,029.77","2,013.72","506,770","4,829,002,666,112","1,164,693,248,587,201"
2012/03/26,"2,019.19",-7.64,-0.38,"2,035.17","2,041.05","2,012.86","436,975","4,591,120,220,409","1,160,220,832,490,791"
2012/03/27,"2,039.76",20.57,1.02,"2,042.47","2,043.75","2,028.39","606,413","5,147,275,265,701","1,172,477,800,482,213"
2012/03/28,"2,031.74",-8.02,-0.39,"2,034.35","2,038.45","2,028.11","533,801","5,117,814,431,117","1,168,088,126,099,835"
2012/03/29,"2,014.41",-17.33,-0.85,"2,019.41","2,025.23","2,004.94","470,321","5,007,461,888,477","1,157,849,111,781,199"
2012/03/30,"2,014.04",-0.37,-0.02,"2,011.50","2,018.09","2,002.61","449,871","5,332,964,829,822","1,157,582,327,102,799"
2012/04/02,"2,029.29",15.25,0.76,"2,022.42","2,031.79","2,015.72","409,917","4,339,315,184,125","1,166,447,108,837,144"
2012/04/03,"2,049.28",19.99,0.99,"2,040.81","2,051.80","2,038.52","593,278","6,089,846,351,885","1,178,138,419,762,984"
2012/04/04,"2,018.61",-30.67,-1.5,"2,046.90","2,048.11","2,015.57","621,544","6,426,545,211,645","1,160,637,903,287,442"
2012/04/05,"2,028.77",10.16,0.5,"2,006.27","2,030.69","1,997.12","549,308","5,773,455,604,396","1,166,855,952,453,616"
2012/04/06,"2,029.03",0.26,0.01,"2,026.32","2,033.49","2,022.81","536,307","4,563,183,708,021","1,166,979,557,923,600"
2012/04/09,"1,997.08",-31.95,-1.57,"2,008.03","2,009.36","1,995.80","466,746","4,320,749,119,000","1,148,860,808,233,973"
2012/04/10,"1,994.41",-2.67,-0.13,"2,000.77","2,011.27","1,990.13","543,736","4,966,683,350,540","1,147,902,758,170,205"
